fecha,presentacion,origen,destino,precio_minimo,precio_maximo,precio_frecuente,obs,fecha_inicio_query,fecha_final_query,producto_id,origen_id,destino_id,origen_query,destino_query,precios_por_id,registros_por_pagina,fuente,fecha_extraccion
11/03/2026,Kilogramo,Sinaloa,Sinaloa: Central de Abasto de Culiacán,18.0,18.0,18.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
12/03/2026,Kilogramo,Sinaloa,Sinaloa: Central de Abasto de Culiacán,18.0,18.0,18.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
13/03/2026,Kilogramo,Sinaloa,Sinaloa: Central de Abasto de Culiacán,20.0,20.0,20.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
03/03/2026,Arpilla de 30 kg.,Sinaloa,Sinaloa: Zona de Abasto de Mazatlán,16.0,16.0,16.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
04/03/2026,Arpilla de 30 kg.,Sinaloa,Sinaloa: Zona de Abasto de Mazatlán,18.0,18.0,18.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
05/03/2026,Arpilla de 30 kg.,Sinaloa,Sinaloa: Zona de Abasto de Mazatlán,19.0,19.0,19.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
06/03/2026,Arpilla de 30 kg.,Sinaloa,Sinaloa: Zona de Abasto de Mazatlán,19.0,19.0,19.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
09/03/2026,Arpilla de 30 kg.,Sinaloa,Sinaloa: Zona de Abasto de Mazatlán,19.0,19.0,19.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
10/03/2026,Arpilla de 30 kg.,Sinaloa,Sinaloa: Zona de Abasto de Mazatlán,19.0,19.0,19.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
11/03/2026,Arpilla de 30 kg.,Sinaloa,Sinaloa: Zona de Abasto de Mazatlán,19.0,19.0,19.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
12/03/2026,Arpilla de 30 kg.,Sinaloa,Sinaloa: Zona de Abasto de Mazatlán,19.0,19.0,19.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
13/03/2026,Arpilla de 30 kg.,Sinaloa,Sinaloa: Zona de Abasto de Mazatlán,21.0,21.0,21.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
03/03/2026,Kilogramo,Sinaloa,Sonora: Central de Abasto de Cd. Obregón,23.0,27.0,25.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
04/03/2026,Kilogramo,Sinaloa,Sonora: Central de Abasto de Cd. Obregón,23.0,27.0,25.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
05/03/2026,Kilogramo,Sinaloa,Sonora: Central de Abasto de Cd. Obregón,25.0,29.0,25.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
06/03/2026,Kilogramo,Sinaloa,Sonora: Central de Abasto de Cd. Obregón,25.0,29.0,25.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
09/03/2026,Kilogramo,Sinaloa,Sonora: Central de Abasto de Cd. Obregón,25.0,39.0,25.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
10/03/2026,Kilogramo,Sinaloa,Sonora: Central de Abasto de Cd. Obregón,25.0,39.0,25.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
11/03/2026,Kilogramo,Sinaloa,Sonora: Central de Abasto de Cd. Obregón,27.0,37.0,30.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
12/03/2026,Kilogramo,Sinaloa,Sonora: Central de Abasto de Cd. Obregón,27.0,37.0,35.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
13/03/2026,Kilogramo,Sinaloa,Sonora: Central de Abasto de Cd. Obregón,27.0,37.0,35.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
03/03/2026,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",35.0,38.0,38.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
04/03/2026,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",35.0,38.0,38.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
05/03/2026,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",35.0,38.0,38.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
06/03/2026,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",30.0,36.0,36.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
09/03/2026,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",35.0,38.0,35.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
10/03/2026,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",35.0,38.0,35.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
11/03/2026,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",36.0,38.0,38.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
12/03/2026,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",36.0,38.0,38.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
13/03/2026,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",36.0,37.0,37.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
03/03/2026,Kilogramo,Puebla,Tabasco: Central de Abasto de Villahermosa,35.0,45.0,40.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
04/03/2026,Kilogramo,Puebla,Tabasco: Central de Abasto de Villahermosa,35.0,45.0,40.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
05/03/2026,Kilogramo,Puebla,Tabasco: Central de Abasto de Villahermosa,35.0,45.0,40.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
06/03/2026,Kilogramo,Puebla,Tabasco: Central de Abasto de Villahermosa,35.0,45.0,40.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
09/03/2026,Kilogramo,Puebla,Tabasco: Central de Abasto de Villahermosa,38.0,40.0,38.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
10/03/2026,Kilogramo,Puebla,Tabasco: Central de Abasto de Villahermosa,38.0,40.0,38.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
11/03/2026,Kilogramo,Puebla,Tabasco: Central de Abasto de Villahermosa,38.0,40.0,38.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
12/03/2026,Kilogramo,Puebla,Tabasco: Central de Abasto de Villahermosa,38.0,40.0,38.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
13/03/2026,Kilogramo,Puebla,Tabasco: Central de Abasto de Villahermosa,38.0,40.0,38.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
03/03/2026,Arpilla de 25 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,24.0,44.0,35.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
04/03/2026,Arpilla de 25 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,24.0,44.0,35.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
05/03/2026,Arpilla de 25 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,24.0,44.0,35.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
06/03/2026,Arpilla de 25 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,24.0,44.0,35.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
09/03/2026,Arpilla de 25 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,24.0,44.0,35.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
10/03/2026,Arpilla de 25 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,24.0,36.0,35.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
11/03/2026,Arpilla de 25 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,24.0,36.0,35.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
12/03/2026,Arpilla de 25 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,24.0,36.0,35.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
13/03/2026,Arpilla de 25 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,24.0,36.0,35.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
03/03/2026,Arpilla de 28 kg.,Puebla,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",16.07,26.96,26.96,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
04/03/2026,Arpilla de 28 kg.,Puebla,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",16.07,26.96,26.96,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
05/03/2026,Arpilla de 28 kg.,Puebla,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",16.18,27.11,27.11,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
06/03/2026,Arpilla de 28 kg.,Puebla,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",16.25,27.21,27.21,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
09/03/2026,Arpilla de 28 kg.,Puebla,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",16.25,27.21,27.21,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
10/03/2026,Arpilla de 28 kg.,Puebla,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",16.11,27.14,27.14,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
11/03/2026,Arpilla de 28 kg.,Puebla,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",16.11,27.14,27.14,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
12/03/2026,Arpilla de 28 kg.,Puebla,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",16.11,27.14,27.14,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
13/03/2026,Arpilla de 28 kg.,Puebla,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",15.75,26.43,26.43,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
03/03/2026,Arpilla de 33 kg.,Veracruz,Veracruz: Central de Abasto de Jalapa,30.0,33.0,33.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
04/03/2026,Arpilla de 33 kg.,Veracruz,Veracruz: Central de Abasto de Jalapa,30.0,33.0,33.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
05/03/2026,Arpilla de 33 kg.,Veracruz,Veracruz: Central de Abasto de Jalapa,30.0,40.0,40.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
06/03/2026,Arpilla de 33 kg.,Veracruz,Veracruz: Central de Abasto de Jalapa,30.0,40.0,40.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
09/03/2026,Arpilla de 33 kg.,Veracruz,Veracruz: Central de Abasto de Jalapa,35.0,37.0,37.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
10/03/2026,Arpilla de 33 kg.,Veracruz,Veracruz: Central de Abasto de Jalapa,35.0,37.0,37.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
11/03/2026,Arpilla de 33 kg.,Veracruz,Veracruz: Central de Abasto de Jalapa,35.0,37.0,37.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
12/03/2026,Arpilla de 33 kg.,Veracruz,Veracruz: Central de Abasto de Jalapa,30.0,35.0,35.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
13/03/2026,Arpilla de 33 kg.,Veracruz,Veracruz: Central de Abasto de Jalapa,30.0,35.0,35.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
03/03/2026,Kilogramo,Veracruz,Veracruz: Central de Abasto de Minatitlán,24.0,28.0,26.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
04/03/2026,Kilogramo,Veracruz,Veracruz: Central de Abasto de Minatitlán,24.0,28.0,26.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
05/03/2026,Kilogramo,Veracruz,Veracruz: Central de Abasto de Minatitlán,24.0,28.0,26.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
06/03/2026,Kilogramo,Veracruz,Veracruz: Central de Abasto de Minatitlán,24.0,28.0,26.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
09/03/2026,Kilogramo,Veracruz,Veracruz: Central de Abasto de Minatitlán,26.0,30.0,28.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
10/03/2026,Kilogramo,Veracruz,Veracruz: Central de Abasto de Minatitlán,26.0,30.0,28.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
11/03/2026,Kilogramo,Veracruz,Veracruz: Central de Abasto de Minatitlán,26.0,30.0,28.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
12/03/2026,Kilogramo,Veracruz,Veracruz: Central de Abasto de Minatitlán,30.0,34.0,32.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
13/03/2026,Kilogramo,Veracruz,Veracruz: Central de Abasto de Minatitlán,30.0,34.0,32.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
03/03/2026,Arpilla de 30 kg.,Veracruz,Veracruz: Mercado Malibrán,21.67,27.33,23.33,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
04/03/2026,Arpilla de 30 kg.,Veracruz,Veracruz: Mercado Malibrán,21.67,27.33,23.33,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
05/03/2026,Arpilla de 30 kg.,Veracruz,Veracruz: Mercado Malibrán,21.67,27.33,23.33,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
06/03/2026,Arpilla de 30 kg.,Veracruz,Veracruz: Mercado Malibrán,21.67,27.33,23.33,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
09/03/2026,Arpilla de 30 kg.,Veracruz,Veracruz: Mercado Malibrán,21.67,27.33,23.33,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
10/03/2026,Arpilla de 30 kg.,Veracruz,Veracruz: Mercado Malibrán,21.67,27.33,23.33,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
11/03/2026,Arpilla de 30 kg.,Veracruz,Veracruz: Mercado Malibrán,21.67,27.33,23.33,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
12/03/2026,Arpilla de 30 kg.,Veracruz,Veracruz: Mercado Malibrán,21.67,27.33,23.33,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
13/03/2026,Arpilla de 30 kg.,Veracruz,Veracruz: Mercado Malibrán,21.67,27.33,23.33,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
03/03/2026,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,40.0,40.0,40.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
04/03/2026,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,40.0,40.0,40.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
05/03/2026,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,40.0,40.0,40.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
06/03/2026,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,40.0,40.0,40.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
09/03/2026,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,40.0,40.0,40.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
10/03/2026,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,40.0,40.0,40.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
11/03/2026,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,40.0,40.0,40.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
12/03/2026,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,40.0,40.0,40.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
13/03/2026,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,40.0,40.0,40.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
03/03/2026,Kilogramo,Jalisco,Zacatecas: Mercado de Abasto de Zacatecas,25.0,25.0,25.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
04/03/2026,Kilogramo,Jalisco,Zacatecas: Mercado de Abasto de Zacatecas,25.0,25.0,25.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
05/03/2026,Kilogramo,Jalisco,Zacatecas: Mercado de Abasto de Zacatecas,25.0,25.0,25.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
06/03/2026,Kilogramo,Jalisco,Zacatecas: Mercado de Abasto de Zacatecas,34.0,34.0,34.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
09/03/2026,Kilogramo,Jalisco,Zacatecas: Mercado de Abasto de Zacatecas,34.0,34.0,34.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
10/03/2026,Kilogramo,Jalisco,Zacatecas: Mercado de Abasto de Zacatecas,34.0,34.0,34.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
11/03/2026,Kilogramo,Jalisco,Zacatecas: Mercado de Abasto de Zacatecas,25.0,25.0,25.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
12/03/2026,Kilogramo,Jalisco,Zacatecas: Mercado de Abasto de Zacatecas,25.0,25.0,25.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
13/03/2026,Kilogramo,Jalisco,Zacatecas: Mercado de Abasto de Zacatecas,25.0,25.0,25.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
